Order_ID,Amount,Profit,Quantity,Category,Sub-Category,Payment_Mode,Order_Date,State,City,Year_Month,Customer_Name,Customer_ID,Product_ID,Location_ID,Date_ID,Year-Month,Year,Month,Quarter
OID-11057,2386,999,3,Office Supplies,Pens,COD,2024-02-13,Florida,Miami,2024-02,Jason Norman,CID-11057,PID-11057,LID-11057,DID-11057,2024-02,2024,2,1
OID-11058,2284,149,20,Office Supplies,Pens,Debit Card,2021-08-06,New York,Rochester,2021-08,Laura Poole,CID-11058,PID-11058,LID-11058,DID-11058,2021-08,2021,8,3
OID-11059,6034,608,8,Electronics,Phones,EMI,2022-05-01,Texas,Houston,2022-05,Sarah Wagner,CID-11059,PID-11059,LID-11059,DID-11059,2022-05,2022,5,2
OID-11060,8956,3359,13,Furniture,Bookcases,Credit Card,2022-05-01,Texas,Houston,2022-05,Sarah Wagner,CID-11060,PID-11060,LID-11060,DID-11060,2022-05,2022,5,2
OID-11061,7122,1982,7,Office Supplies,Markers,EMI,2024-03-11,Illinois,Peoria,2024-03,Bryan Baird,CID-11061,PID-11061,LID-11061,DID-11061,2024-03,2024,3,1
OID-11062,9775,4507,5,Office Supplies,Markers,UPI,2020-07-06,Ohio,Cincinnati,2020-07,Amy Thompson,CID-11062,PID-11062,LID-11062,DID-11062,2020-07,2020,7,3
OID-11063,3309,177,13,Furniture,Bookcases,EMI,2020-12-17,Ohio,Cleveland,2020-12,Ashley Wright,CID-11063,PID-11063,LID-11063,DID-11063,2020-12,2020,12,4
OID-11064,4163,897,14,Electronics,Electronic Games,COD,2022-08-30,Illinois,Springfield,2022-08,Michelle Lynch,CID-11064,PID-11064,LID-11064,DID-11064,2022-08,2022,8,3
OID-11065,4163,897,14,Electronics,Electronic Games,COD,2025-02-27,Ohio,Cleveland,2025-02,Ryan Hale,CID-11065,PID-11065,LID-11065,DID-11065,2025-02,2025,2,1
OID-11066,4163,897,14,Electronics,Electronic Games,COD,2021-06-05,Florida,Orlando,2021-06,Marie Jefferson,CID-11066,PID-11066,LID-11066,DID-11066,2021-06,2021,6,2
OID-11067,5518,867,7,Furniture,Sofas,UPI,2022-12-22,Texas,Houston,2022-12,Vanessa Smith,CID-11067,PID-11067,LID-11067,DID-11067,2022-12,2022,12,4
OID-11068,7566,606,6,Electronics,Phones,Debit Card,2025-01-25,Ohio,Columbus,2025-01,Ryan Foster,CID-11068,PID-11068,LID-11068,DID-11068,2025-01,2025,1,1
OID-11069,7566,606,6,Electronics,Phones,Debit Card,2025-02-14,California,San Diego,2025-02,David Lara,CID-11069,PID-11069,LID-11069,DID-11069,2025-02,2025,2,1
OID-11070,762,92,11,Electronics,Printers,COD,2023-01-06,Illinois,Springfield,2023-01,Jonathan Young,CID-11070,PID-11070,LID-11070,DID-11070,2023-01,2023,1,1
OID-11071,3316,126,6,Electronics,Laptops,COD,2020-10-11,Ohio,Cincinnati,2020-10,Debra Townsend,CID-11071,PID-11071,LID-11071,DID-11071,2020-10,2020,10,4
OID-11072,5994,2826,9,Furniture,Bookcases,EMI,2023-05-24,California,San Francisco,2023-05,John Thomas,CID-11072,PID-11072,LID-11072,DID-11072,2023-05,2023,5,2
OID-11073,5994,2826,9,Furniture,Bookcases,EMI,2024-03-12,California,Los Angeles,2024-03,Bryan Anderson,CID-11073,PID-11073,LID-11073,DID-11073,2024-03,2024,3,1
OID-11074,5994,2826,9,Furniture,Bookcases,EMI,2024-03-17,New York,New York City,2024-03,Sarah Miller,CID-11074,PID-11074,LID-11074,DID-11074,2024-03,2024,3,1
OID-11075,3854,245,19,Electronics,Laptops,COD,2022-05-17,Ohio,Columbus,2022-05,Robert Hill,CID-11075,PID-11075,LID-11075,DID-11075,2022-05,2022,5,2
OID-11076,7019,2677,15,Office Supplies,Markers,UPI,2020-12-21,Florida,Miami,2020-12,Joshua Rojas,CID-11076,PID-11076,LID-11076,DID-11076,2020-12,2020,12,4
OID-11077,5954,2640,14,Electronics,Laptops,Credit Card,2021-08-24,New York,New York City,2021-08,Angelica Lewis,CID-11077,PID-11077,LID-11077,DID-11077,2021-08,2021,8,3
OID-11078,5954,2640,14,Electronics,Laptops,Credit Card,2022-10-22,Texas,Dallas,2022-10,Jessica Russell,CID-11078,PID-11078,LID-11078,DID-11078,2022-10,2022,10,4
OID-11079,9752,3618,5,Furniture,Bookcases,Debit Card,2024-02-21,New York,Rochester,2024-02,Mary Johnson,CID-11079,PID-11079,LID-11079,DID-11079,2024-02,2024,2,1
OID-11080,9752,3618,5,Furniture,Bookcases,Debit Card,2022-10-31,Illinois,Peoria,2022-10,Joseph Knight,CID-11080,PID-11080,LID-11080,DID-11080,2022-10,2022,10,4
OID-11081,5335,322,15,Electronics,Electronic Games,COD,2022-05-15,New York,New York City,2022-05,Jessica Greene,CID-11081,PID-11081,LID-11081,DID-11081,2022-05,2022,5,2
OID-11082,1454,80,20,Electronics,Electronic Games,Credit Card,2022-07-22,New York,Rochester,2022-07,Vincent Perez,CID-11082,PID-11082,LID-11082,DID-11082,2022-07,2022,7,3
OID-11083,6724,1539,19,Furniture,Bookcases,COD,2021-12-13,California,San Francisco,2021-12,Dennis Rivera,CID-11083,PID-11083,LID-11083,DID-11083,2021-12,2021,12,4
OID-11084,6724,1539,19,Furniture,Bookcases,COD,2021-06-03,Texas,Dallas,2021-06,Nancy Keller,CID-11084,PID-11084,LID-11084,DID-11084,2021-06,2021,6,2
OID-11085,9874,3895,4,Office Supplies,Binders,EMI,2025-02-24,Ohio,Cleveland,2025-02,Michelle Anderson,CID-11085,PID-11085,LID-11085,DID-11085,2025-02,2025,2,1
OID-11086,4918,1485,7,Electronics,Phones,UPI,2023-02-02,Florida,Tampa,2023-02,Anthony May,CID-11086,PID-11086,LID-11086,DID-11086,2023-02,2023,2,1
OID-11087,3189,1180,19,Office Supplies,Paper,Credit Card,2021-12-31,New York,New York City,2021-12,Michelle Guerra,CID-11087,PID-11087,LID-11087,DID-11087,2021-12,2021,12,4
OID-11088,2684,713,2,Electronics,Electronic Games,UPI,2024-06-15,New York,New York City,2024-06,Meghan Ballard,CID-11088,PID-11088,LID-11088,DID-11088,2024-06,2024,6,2
OID-11089,2684,713,2,Electronics,Electronic Games,UPI,2022-06-05,New York,Buffalo,2022-06,Brian Wheeler,CID-11089,PID-11089,LID-11089,DID-11089,2022-06,2022,6,2
OID-11090,2684,713,2,Electronics,Electronic Games,UPI,2020-05-11,Texas,Dallas,2020-05,William Rosario,CID-11090,PID-11090,LID-11090,DID-11090,2020-05,2020,5,2
OID-11091,7626,229,5,Office Supplies,Pens,EMI,2024-02-11,Illinois,Springfield,2024-02,Jessica Hunt,CID-11091,PID-11091,LID-11091,DID-11091,2024-02,2024,2,1
OID-11092,7626,229,5,Office Supplies,Pens,EMI,2020-11-25,Ohio,Columbus,2020-11,Tony Chavez,CID-11092,PID-11092,LID-11092,DID-11092,2020-11,2020,11,4
OID-11093,6669,3063,19,Electronics,Printers,UPI,2023-08-12,Ohio,Cincinnati,2023-08,Mary Crawford,CID-11093,PID-11093,LID-11093,DID-11093,2023-08,2023,8,3
OID-11094,6123,1686,3,Office Supplies,Markers,Credit Card,2022-05-06,Ohio,Cincinnati,2022-05,Roger Morrison,CID-11094,PID-11094,LID-11094,DID-11094,2022-05,2022,5,2
OID-11095,3265,1390,16,Office Supplies,Paper,Credit Card,2024-01-17,California,Los Angeles,2024-01,Bethany Harrison,CID-11095,PID-11095,LID-11095,DID-11095,2024-01,2024,1,1
OID-11096,8104,1039,6,Office Supplies,Markers,COD,2021-11-24,Florida,Orlando,2021-11,Lisa Mcintyre,CID-11096,PID-11096,LID-11096,DID-11096,2021-11,2021,11,4
OID-11097,8104,1039,6,Office Supplies,Markers,COD,2021-10-06,Florida,Miami,2021-10,Carolyn Gonzalez,CID-11097,PID-11097,LID-11097,DID-11097,2021-10,2021,10,4
OID-11098,8104,1039,6,Office Supplies,Markers,COD,2025-01-27,California,San Francisco,2025-01,Christina Oconnell,CID-11098,PID-11098,LID-11098,DID-11098,2025-01,2025,1,1
OID-11099,847,355,17,Furniture,Tables,COD,2022-05-23,New York,Buffalo,2022-05,James Garcia,CID-11099,PID-11099,LID-11099,DID-11099,2022-05,2022,5,2
OID-11100,847,355,17,Furniture,Tables,COD,2023-11-28,Texas,Austin,2023-11,Emily Frederick,CID-11100,PID-11100,LID-11100,DID-11100,2023-11,2023,11,4
OID-11101,847,355,17,Furniture,Tables,COD,2023-01-18,California,San Francisco,2023-01,Shawn Wise,CID-11101,PID-11101,LID-11101,DID-11101,2023-01,2023,1,1
OID-11102,3129,55,9,Furniture,Bookcases,Debit Card,2021-09-06,Illinois,Peoria,2021-09,Carrie Alvarez,CID-11102,PID-11102,LID-11102,DID-11102,2021-09,2021,9,3
OID-11103,7821,3821,13,Electronics,Laptops,EMI,2021-09-06,Illinois,Peoria,2021-09,Carrie Alvarez,CID-11103,PID-11103,LID-11103,DID-11103,2021-09,2021,9,3
OID-11104,9498,256,12,Electronics,Phones,COD,2021-02-22,Illinois,Peoria,2021-02,Matthew James,CID-11104,PID-11104,LID-11104,DID-11104,2021-02,2021,2,1
OID-11105,9498,256,12,Electronics,Phones,COD,2021-10-06,New York,New York City,2021-10,Jerry Alvarado,CID-11105,PID-11105,LID-11105,DID-11105,2021-10,2021,10,4
OID-11106,5461,1214,7,Furniture,Sofas,Credit Card,2020-06-07,New York,Rochester,2020-06,Paul Zimmerman,CID-11106,PID-11106,LID-11106,DID-11106,2020-06,2020,6,2
OID-11107,3084,611,19,Furniture,Bookcases,UPI,2024-05-21,Texas,Dallas,2024-05,Carl Ryan,CID-11107,PID-11107,LID-11107,DID-11107,2024-05,2024,5,2
OID-11108,6087,3043,1,Furniture,Sofas,COD,2020-08-05,New York,Buffalo,2020-08,Kelly Roberts,CID-11108,PID-11108,LID-11108,DID-11108,2020-08,2020,8,3
OID-11109,611,300,3,Furniture,Bookcases,Credit Card,2020-10-15,Illinois,Peoria,2020-10,Jack Woods,CID-11109,PID-11109,LID-11109,DID-11109,2020-10,2020,10,4
OID-11110,9909,2999,18,Office Supplies,Markers,COD,2021-05-15,Ohio,Cleveland,2021-05,Albert Alexander Jr.,CID-11110,PID-11110,LID-11110,DID-11110,2021-05,2021,5,2
OID-11111,9909,2999,18,Office Supplies,Markers,COD,2022-01-13,Texas,Austin,2022-01,Teresa Perez,CID-11111,PID-11111,LID-11111,DID-11111,2022-01,2022,1,1
OID-11112,6485,3178,18,Furniture,Sofas,UPI,2023-07-18,Ohio,Columbus,2023-07,Amanda Williams,CID-11112,PID-11112,LID-11112,DID-11112,2023-07,2023,7,3
OID-11113,7259,1969,10,Electronics,Laptops,Credit Card,2022-12-08,Illinois,Springfield,2022-12,Kristen Lawson,CID-11113,PID-11113,LID-11113,DID-11113,2022-12,2022,12,4
OID-11114,3333,700,18,Electronics,Printers,COD,2023-04-17,Florida,Miami,2023-04,Jacob Stewart,CID-11114,PID-11114,LID-11114,DID-11114,2023-04,2023,4,2
OID-11115,7786,1202,4,Furniture,Sofas,EMI,2020-06-23,Illinois,Peoria,2020-06,Daniel Brooks,CID-11115,PID-11115,LID-11115,DID-11115,2020-06,2020,6,2
OID-11116,7644,2428,6,Electronics,Phones,Debit Card,2022-01-20,Illinois,Springfield,2022-01,Aaron Dunn,CID-11116,PID-11116,LID-11116,DID-11116,2022-01,2022,1,1
OID-11117,1476,247,5,Furniture,Bookcases,COD,2023-11-18,California,Los Angeles,2023-11,Jacob Martinez,CID-11117,PID-11117,LID-11117,DID-11117,2023-11,2023,11,4
OID-11118,1476,247,5,Furniture,Bookcases,COD,2022-01-19,California,San Diego,2022-01,Raymond Burgess,CID-11118,PID-11118,LID-11118,DID-11118,2022-01,2022,1,1
OID-11119,3445,1405,16,Furniture,Sofas,EMI,2020-09-21,California,San Francisco,2020-09,Jennifer Cooke,CID-11119,PID-11119,LID-11119,DID-11119,2020-09,2020,9,3
OID-11120,9837,384,1,Electronics,Laptops,UPI,2020-09-21,California,San Francisco,2020-09,Jennifer Cooke,CID-11120,PID-11120,LID-11120,DID-11120,2020-09,2020,9,3
OID-11121,1314,457,8,Furniture,Sofas,EMI,2021-06-11,California,San Diego,2021-06,Tyrone White,CID-11121,PID-11121,LID-11121,DID-11121,2021-06,2021,6,2
OID-11122,5951,936,6,Electronics,Laptops,Debit Card,2024-08-07,Texas,Dallas,2024-08,Charles Williams,CID-11122,PID-11122,LID-11122,DID-11122,2024-08,2024,8,3
OID-11123,5951,936,6,Electronics,Laptops,Debit Card,2022-07-26,Ohio,Columbus,2022-07,Amy Page,CID-11123,PID-11123,LID-11123,DID-11123,2022-07,2022,7,3
OID-11124,992,177,6,Electronics,Phones,UPI,2024-01-13,California,Los Angeles,2024-01,Scott Gibbs,CID-11124,PID-11124,LID-11124,DID-11124,2024-01,2024,1,1
OID-11125,4699,625,18,Office Supplies,Markers,EMI,2024-01-13,California,Los Angeles,2024-01,Scott Gibbs,CID-11125,PID-11125,LID-11125,DID-11125,2024-01,2024,1,1
OID-11126,5557,2114,17,Electronics,Laptops,EMI,2021-05-28,Ohio,Cleveland,2021-05,Angela Roberts,CID-11126,PID-11126,LID-11126,DID-11126,2021-05,2021,5,2
OID-11127,3436,933,3,Electronics,Electronic Games,Credit Card,2021-06-13,Texas,Dallas,2021-06,Kyle Hernandez,CID-11127,PID-11127,LID-11127,DID-11127,2021-06,2021,6,2
OID-11128,9840,3870,11,Electronics,Printers,Debit Card,2023-04-25,Texas,Austin,2023-04,Cynthia Ferguson,CID-11128,PID-11128,LID-11128,DID-11128,2023-04,2023,4,2
OID-11129,7620,125,4,Office Supplies,Paper,EMI,2021-07-05,California,San Francisco,2021-07,Brandi Garcia,CID-11129,PID-11129,LID-11129,DID-11129,2021-07,2021,7,3
OID-11130,7620,125,4,Office Supplies,Paper,EMI,2024-10-12,California,San Francisco,2024-10,Matthew Blake,CID-11130,PID-11130,LID-11130,DID-11130,2024-10,2024,10,4
OID-11131,4314,1591,5,Furniture,Tables,Debit Card,2021-10-04,New York,Buffalo,2021-10,Lauren Howell,CID-11131,PID-11131,LID-11131,DID-11131,2021-10,2021,10,4
OID-11132,8851,999,12,Electronics,Laptops,UPI,2024-02-07,Ohio,Cincinnati,2024-02,Joseph Wilson,CID-11132,PID-11132,LID-11132,DID-11132,2024-02,2024,2,1
OID-11133,544,272,2,Electronics,Laptops,Debit Card,2021-03-05,Texas,Houston,2021-03,Tanner Vance,CID-11133,PID-11133,LID-11133,DID-11133,2021-03,2021,3,1
OID-11134,544,272,2,Electronics,Laptops,Debit Card,2023-06-25,New York,Buffalo,2023-06,Michael Nash,CID-11134,PID-11134,LID-11134,DID-11134,2023-06,2023,6,2
OID-11135,537,142,20,Office Supplies,Markers,EMI,2021-08-02,Illinois,Peoria,2021-08,Brent Thomas,CID-11135,PID-11135,LID-11135,DID-11135,2021-08,2021,8,3
OID-11136,5944,2661,7,Electronics,Laptops,EMI,2022-03-17,Texas,Austin,2022-03,Harold Mitchell,CID-11136,PID-11136,LID-11136,DID-11136,2022-03,2022,3,1
OID-11137,2258,135,18,Electronics,Printers,Credit Card,2024-02-07,Florida,Miami,2024-02,Ashley Palmer,CID-11137,PID-11137,LID-11137,DID-11137,2024-02,2024,2,1
OID-11138,2258,135,18,Electronics,Printers,Credit Card,2022-08-19,California,San Diego,2022-08,Stephen Hogan,CID-11138,PID-11138,LID-11138,DID-11138,2022-08,2022,8,3
OID-11139,9609,4339,3,Furniture,Sofas,Debit Card,2024-09-19,Texas,Houston,2024-09,George Ashley,CID-11139,PID-11139,LID-11139,DID-11139,2024-09,2024,9,3
OID-11140,9609,4339,3,Furniture,Sofas,Debit Card,2020-04-05,Ohio,Cincinnati,2020-04,Sara Bailey,CID-11140,PID-11140,LID-11140,DID-11140,2020-04,2020,4,2
OID-11141,9952,3301,15,Electronics,Electronic Games,Debit Card,2023-03-10,Texas,Dallas,2023-03,Tanya Thomas MD,CID-11141,PID-11141,LID-11141,DID-11141,2023-03,2023,3,1
OID-11142,9873,4585,7,Office Supplies,Paper,Credit Card,2020-08-10,Ohio,Columbus,2020-08,Maria Galvan,CID-11142,PID-11142,LID-11142,DID-11142,2020-08,2020,8,3
OID-11143,3560,1335,15,Electronics,Electronic Games,COD,2020-04-29,New York,New York City,2020-04,Duane Kelly,CID-11143,PID-11143,LID-11143,DID-11143,2020-04,2020,4,2
OID-11144,3560,1335,15,Electronics,Electronic Games,COD,2023-03-16,Illinois,Springfield,2023-03,Frank Reynolds,CID-11144,PID-11144,LID-11144,DID-11144,2023-03,2023,3,1
OID-11145,6528,76,9,Electronics,Phones,Debit Card,2020-05-04,New York,Buffalo,2020-05,Aaron Kim,CID-11145,PID-11145,LID-11145,DID-11145,2020-05,2020,5,2
OID-11146,8930,3374,12,Furniture,Sofas,Debit Card,2020-05-04,New York,Buffalo,2020-05,Aaron Kim,CID-11146,PID-11146,LID-11146,DID-11146,2020-05,2020,5,2
OID-11147,4521,1778,9,Office Supplies,Paper,Debit Card,2024-10-15,Florida,Tampa,2024-10,David Allen,CID-11147,PID-11147,LID-11147,DID-11147,2024-10,2024,10,4
OID-11148,7091,2317,10,Furniture,Sofas,Credit Card,2022-06-09,California,San Diego,2022-06,Monica Lee,CID-11148,PID-11148,LID-11148,DID-11148,2022-06,2022,6,2
OID-11149,2101,287,8,Office Supplies,Pens,COD,2020-07-04,Ohio,Cleveland,2020-07,Kimberly Fuller,CID-11149,PID-11149,LID-11149,DID-11149,2020-07,2020,7,3
OID-11150,2101,287,8,Office Supplies,Pens,COD,2023-04-09,Illinois,Chicago,2023-04,Erica Scott,CID-11150,PID-11150,LID-11150,DID-11150,2023-04,2023,4,2
OID-11151,8644,1968,9,Office Supplies,Paper,Debit Card,2023-11-24,Illinois,Chicago,2023-11,Melissa Mitchell,CID-11151,PID-11151,LID-11151,DID-11151,2023-11,2023,11,4
OID-11152,6672,3319,4,Furniture,Tables,UPI,2023-11-29,Texas,Dallas,2023-11,Joshua Murray,CID-11152,PID-11152,LID-11152,DID-11152,2023-11,2023,11,4
OID-11153,6672,3319,4,Furniture,Tables,UPI,2024-05-20,California,San Diego,2024-05,John Jones,CID-11153,PID-11153,LID-11153,DID-11153,2024-05,2024,5,2
OID-11154,4699,103,12,Office Supplies,Binders,UPI,2024-05-21,Ohio,Cincinnati,2024-05,Cheryl Johnson,CID-11154,PID-11154,LID-11154,DID-11154,2024-05,2024,5,2
OID-11155,4897,1001,14,Furniture,Sofas,Debit Card,2021-12-07,Texas,Houston,2021-12,Lisa Farmer,CID-11155,PID-11155,LID-11155,DID-11155,2021-12,2021,12,4
OID-11156,4897,1001,14,Furniture,Sofas,Debit Card,2025-01-06,Ohio,Cincinnati,2025-01,Christopher Walker,CID-11156,PID-11156,LID-11156,DID-11156,2025-01,2025,1,1
OID-11157,5460,2088,14,Furniture,Tables,Debit Card,2022-07-13,New York,Buffalo,2022-07,Elizabeth Coffey,CID-11157,PID-11157,LID-11157,DID-11157,2022-07,2022,7,3
OID-11158,5460,2088,14,Furniture,Tables,Debit Card,2020-04-19,Ohio,Cincinnati,2020-04,Joseph Clark,CID-11158,PID-11158,LID-11158,DID-11158,2020-04,2020,4,2
OID-11159,9272,1771,19,Office Supplies,Markers,UPI,2024-11-14,Illinois,Springfield,2024-11,Jamie Brewer,CID-11159,PID-11159,LID-11159,DID-11159,2024-11,2024,11,4
OID-11160,9272,1771,19,Office Supplies,Markers,UPI,2020-04-18,Texas,Dallas,2020-04,Lauren Boyer,CID-11160,PID-11160,LID-11160,DID-11160,2020-04,2020,4,2
OID-11161,7870,1057,15,Office Supplies,Pens,Credit Card,2023-10-18,Texas,Houston,2023-10,Howard Esparza,CID-11161,PID-11161,LID-11161,DID-11161,2023-10,2023,10,4
OID-11162,7870,1057,15,Office Supplies,Pens,Credit Card,2021-03-21,Ohio,Cleveland,2021-03,James Hickman,CID-11162,PID-11162,LID-11162,DID-11162,2021-03,2021,3,1
OID-11163,7992,893,12,Electronics,Laptops,Credit Card,2024-09-13,Ohio,Cleveland,2024-09,Jennifer Hernandez,CID-11163,PID-11163,LID-11163,DID-11163,2024-09,2024,9,3
OID-11164,7992,893,12,Electronics,Laptops,Credit Card,2023-05-04,New York,New York City,2023-05,Shannon Warren,CID-11164,PID-11164,LID-11164,DID-11164,2023-05,2023,5,2
OID-11165,7992,893,12,Electronics,Laptops,Credit Card,2023-05-31,Illinois,Chicago,2023-05,Ashley Aguilar,CID-11165,PID-11165,LID-11165,DID-11165,2023-05,2023,5,2
OID-11166,6499,2189,18,Electronics,Electronic Games,EMI,2024-06-15,New York,New York City,2024-06,Daniel Price,CID-11166,PID-11166,LID-11166,DID-11166,2024-06,2024,6,2
OID-11167,6499,2189,18,Electronics,Electronic Games,EMI,2021-04-03,Florida,Orlando,2021-04,James Perez,CID-11167,PID-11167,LID-11167,DID-11167,2021-04,2021,4,2
OID-11168,8848,2090,9,Office Supplies,Pens,Debit Card,2025-01-14,California,San Diego,2025-01,Jerry Smith,CID-11168,PID-11168,LID-11168,DID-11168,2025-01,2025,1,1
OID-11169,8044,3634,3,Office Supplies,Markers,COD,2020-12-24,Florida,Orlando,2020-12,Andre Fernandez,CID-11169,PID-11169,LID-11169,DID-11169,2020-12,2020,12,4
OID-11170,8044,3634,3,Office Supplies,Markers,COD,2022-10-07,California,San Diego,2022-10,Anthony West,CID-11170,PID-11170,LID-11170,DID-11170,2022-10,2022,10,4
OID-11171,7417,1334,16,Furniture,Bookcases,COD,2021-10-05,Florida,Tampa,2021-10,Amber Flowers,CID-11171,PID-11171,LID-11171,DID-11171,2021-10,2021,10,4
OID-11172,3451,658,3,Office Supplies,Markers,UPI,2024-12-28,Illinois,Chicago,2024-12,Patricia Davis,CID-11172,PID-11172,LID-11172,DID-11172,2024-12,2024,12,4
OID-11173,8531,2555,4,Electronics,Laptops,EMI,2022-05-14,Texas,Austin,2022-05,Jasmine Gibbs,CID-11173,PID-11173,LID-11173,DID-11173,2022-05,2022,5,2
OID-11174,6646,848,15,Furniture,Sofas,Debit Card,2023-08-19,New York,New York City,2023-08,Nicole Dudley,CID-11174,PID-11174,LID-11174,DID-11174,2023-08,2023,8,3
OID-11175,6646,848,15,Furniture,Sofas,Debit Card,2023-07-14,New York,Buffalo,2023-07,Lori Colon,CID-11175,PID-11175,LID-11175,DID-11175,2023-07,2023,7,3
OID-11176,2553,907,6,Electronics,Laptops,Credit Card,2023-06-22,Texas,Dallas,2023-06,William Carr,CID-11176,PID-11176,LID-11176,DID-11176,2023-06,2023,6,2
OID-11177,8490,3485,3,Electronics,Phones,Credit Card,2023-03-21,New York,New York City,2023-03,Jeffrey Dixon,CID-11177,PID-11177,LID-11177,DID-11177,2023-03,2023,3,1
OID-11178,2689,1330,3,Furniture,Tables,UPI,2020-12-13,California,Los Angeles,2020-12,Robert Sexton,CID-11178,PID-11178,LID-11178,DID-11178,2020-12,2020,12,4
OID-11179,2689,1330,3,Furniture,Tables,UPI,2024-05-29,Florida,Miami,2024-05,Brooke Gonzalez,CID-11179,PID-11179,LID-11179,DID-11179,2024-05,2024,5,2
OID-11180,815,54,14,Furniture,Tables,Debit Card,2021-05-25,California,San Francisco,2021-05,Victoria Bryant MD,CID-11180,PID-11180,LID-11180,DID-11180,2021-05,2021,5,2
OID-11181,5024,379,2,Office Supplies,Paper,UPI,2024-04-02,Texas,Dallas,2024-04,Nancy Kennedy,CID-11181,PID-11181,LID-11181,DID-11181,2024-04,2024,4,2
OID-11182,5024,379,2,Office Supplies,Paper,UPI,2022-12-03,Illinois,Peoria,2022-12,Andrew Barry,CID-11182,PID-11182,LID-11182,DID-11182,2022-12,2022,12,4
OID-11183,8962,2444,18,Electronics,Electronic Games,Debit Card,2021-07-12,Ohio,Cleveland,2021-07,Carlos Wheeler,CID-11183,PID-11183,LID-11183,DID-11183,2021-07,2021,7,3
OID-11184,8962,2444,18,Electronics,Electronic Games,Debit Card,2020-03-22,Illinois,Peoria,2020-03,Isabella Roach,CID-11184,PID-11184,LID-11184,DID-11184,2020-03,2020,3,1
OID-11185,1961,59,12,Office Supplies,Binders,UPI,2020-08-09,Florida,Orlando,2020-08,Samantha Williams,CID-11185,PID-11185,LID-11185,DID-11185,2020-08,2020,8,3
OID-11186,526,83,4,Furniture,Sofas,Credit Card,2022-02-18,Illinois,Chicago,2022-02,Samuel Little MD,CID-11186,PID-11186,LID-11186,DID-11186,2022-02,2022,2,1
OID-11187,6093,3042,9,Furniture,Bookcases,Debit Card,2021-06-14,California,San Francisco,2021-06,Paul Taylor,CID-11187,PID-11187,LID-11187,DID-11187,2021-06,2021,6,2
OID-11188,6093,3042,9,Furniture,Bookcases,Debit Card,2021-03-01,California,San Diego,2021-03,Susan Baker,CID-11188,PID-11188,LID-11188,DID-11188,2021-03,2021,3,1
OID-11189,7699,246,5,Electronics,Electronic Games,Debit Card,2023-09-23,Texas,Austin,2023-09,Mark Fry,CID-11189,PID-11189,LID-11189,DID-11189,2023-09,2023,9,3
OID-11190,8825,3594,15,Furniture,Tables,Debit Card,2024-07-31,New York,New York City,2024-07,Megan Mclean,CID-11190,PID-11190,LID-11190,DID-11190,2024-07,2024,7,3
OID-11191,2082,642,8,Electronics,Phones,EMI,2020-06-02,New York,Rochester,2020-06,Caitlin Hunt,CID-11191,PID-11191,LID-11191,DID-11191,2020-06,2020,6,2
OID-11192,2082,642,8,Electronics,Phones,EMI,2022-12-15,Texas,Austin,2022-12,Jenna Holland,CID-11192,PID-11192,LID-11192,DID-11192,2022-12,2022,12,4
OID-11193,2082,642,8,Electronics,Phones,EMI,2020-08-07,New York,Buffalo,2020-08,Stephanie Oconnell,CID-11193,PID-11193,LID-11193,DID-11193,2020-08,2020,8,3
OID-11194,914,163,13,Office Supplies,Markers,UPI,2024-10-26,Illinois,Chicago,2024-10,Andrea Hill,CID-11194,PID-11194,LID-11194,DID-11194,2024-10,2024,10,4
